matchId,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess,korea
628241258a844e6eeef1f8c2,202205,승,0,0,1,0,0,0,89,0,59,1,4.77222,gamepad,7,6,0,5,5,0,4,3,0,0,7,5,0,0,0,0,137,128,97,95,14,13,0,0,1,1,20,17,2,2,10,0,14,8,N
628241258a844e6eeef1f8c2,202205,패,0,0,0,0,0,0,65,4,41,0,3.48889,gamepad,4,4,0,1,1,0,0,0,0,0,2,1,2,0,0,0,95,86,74,69,4,3,0,0,5,5,9,8,2,1,7,1,15,8,N
62517a96c5936a80ce0f251a,202204,패,0,0,0,0,0,0,119,1,48,1,3.98889,gamepad,8,7,0,3,3,0,0,0,0,0,5,2,3,1,0,0,139,128,119,113,4,3,0,0,3,2,11,10,1,0,10,0,13,5,N
62517a96c5936a80ce0f251a,202204,승,0,0,0,0,0,0,119,0,52,3,4.29444,keyboard,7,7,0,4,4,0,1,1,0,0,2,3,2,1,0,0,162,152,121,115,7,4,0,0,5,5,27,26,2,2,4,0,6,5,N
6274a272d4326e1bc4a9a74c,202205,패,0,0,0,0,0,0,93,0,51,2,3.82222,gamepad,6,6,0,3,3,0,0,0,0,0,3,2,2,0,1,1,122,116,95,92,0,0,0,0,4,3,20,20,1,1,4,0,9,3,N
6274a272d4326e1bc4a9a74c,202205,승,0,0,1,0,0,0,72,0,49,1,4.21667,gamepad,6,5,0,4,4,0,1,1,0,0,4,4,1,0,0,0,97,92,76,73,7,6,0,0,4,4,7,7,2,2,8,2,9,6,N
62831561bb3575022c8df223,202205,승,0,0,2,0,0,0,102,0,47,0,4.25,gamepad,5,5,0,3,3,0,1,0,0,0,5,3,0,0,0,0,139,127,103,99,4,2,0,0,8,7,21,17,3,2,10,1,16,7,N
62831561bb3575022c8df223,202205,패,0,0,1,1,0,0,115,1,53,0,3.72778,gamepad,6,5,0,1,1,0,0,0,0,0,5,1,1,0,0,0,144,131,110,101,10,9,0,0,5,5,17,15,1,1,8,0,17,5,N
61cd36c557fadb48a3ca160d,202113,패,0,0,0,0,0,0,99,3,55,0,3.85,gamepad,7,6,0,0,0,0,1,0,0,0,6,0,1,0,0,0,147,134,123,115,9,5,0,0,0,0,14,13,1,1,4,0,11,6,Y
61cd36c557fadb48a3ca160d,202113,승,0,0,1,0,0,0,73,0,45,1,4.37778,gamepad,5,2,0,2,2,0,0,0,0,0,3,2,2,0,0,0,95,84,68,63,3,2,0,0,4,4,19,14,1,1,8,1,16,6,N
624479e5f5db3956dd2e2753,202203,승,0,0,0,0,0,0,118,1,52,0,4.17778,gamepad,5,5,6,1,1,0,0,0,1,0,3,1,2,0,0,0,146,131,116,107,5,5,0,0,1,1,18,16,4,2,16,1,8,6,Y
624479e5f5db3956dd2e2753,202203,패,0,0,2,0,0,1,126,3,48,0,4.07778,keyboard,11,9,5,1,1,0,0,0,0,0,10,1,1,0,0,0,158,149,121,116,1,1,0,0,4,2,32,30,0,0,13,0,22,7,Y
628257b230bafb2abdcc4517,202205,패,0,0,2,0,0,0,85,2,54,0,3.80556,gamepad,4,4,0,2,2,0,0,0,0,0,3,2,1,0,0,0,110,105,91,87,2,2,0,0,2,1,13,13,2,2,7,0,13,5,N
628257b230bafb2abdcc4517,202205,승,0,0,0,0,0,0,86,1,46,0,4.15,gamepad,4,3,0,3,3,0,1,0,0,0,3,2,1,1,0,0,119,112,97,94,3,3,0,0,0,0,19,15,0,0,8,0,16,5,N
62695139bcade287266bfd39,202204,승,0,0,1,0,0,0,135,0,49,1,4.09444,gamepad,6,3,3,1,1,0,0,0,0,0,6,1,0,0,0,0,160,150,126,118,4,4,0,0,2,2,25,25,1,1,13,1,17,10,N
62695139bcade287266bfd39,202204,패,0,0,0,0,0,0,123,0,51,1,3.98889,gamepad,5,3,1,1,1,0,0,0,0,0,4,0,1,1,0,0,161,145,126,118,0,0,0,0,6,5,26,22,0,0,9,1,23,8,Y
626982352fbcbb50584ced79,202204,패,0,0,0,0,0,0,59,0,45,0,3.58889,keyboard,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,101,94,75,73,2,2,0,0,3,2,18,16,1,1,6,0,15,6,N
626982352fbcbb50584ced79,202204,승,0,0,2,0,0,0,75,3,55,0,4.55,gamepad,9,7,0,3,3,0,0,0,0,0,7,3,2,0,0,0,88,81,61,58,0,0,1,1,1,1,23,21,0,0,3,0,19,13,N
6280ad9156a044341c638615,202205,승,0,0,2,0,0,0,115,0,50,0,3.98333,gamepad,5,3,7,1,1,0,2,1,0,0,5,1,0,0,0,0,146,134,121,113,5,3,0,0,2,2,16,14,2,2,9,2,14,5,N
6280ad9156a044341c638615,202205,패,0,0,1,1,0,0,123,2,50,0,4.00556,gamepad,6,5,6,1,1,0,0,0,1,0,1,0,5,1,0,0,170,158,146,141,12,9,0,0,1,1,10,7,0,0,8,1,12,5,Y
627e0c9612b0843f1712bff6,202205,패,0,0,0,0,0,0,66,1,43,0,3.85556,keyboard,4,2,0,1,1,0,0,0,0,0,4,1,0,0,0,0,97,77,53,47,8,4,0,0,6,6,26,17,4,3,7,0,17,9,N
627e0c9612b0843f1712bff6,202205,승,0,0,1,0,0,0,97,2,57,0,4.32778,gamepad,5,5,0,2,2,0,0,0,0,0,5,2,0,0,0,0,141,124,92,85,6,6,2,1,3,1,33,30,1,1,14,1,10,7,N
628353f832b4325a1fa1a7a6,202205,승,0,0,1,0,0,0,65,1,45,1,4.14444,keyboard,3,3,0,1,1,0,0,0,0,0,3,1,0,0,0,0,111,98,86,78,2,1,1,1,2,2,17,14,2,2,8,2,8,2,Y
628353f832b4325a1fa1a7a6,202205,패,0,0,0,0,0,0,87,0,55,0,3.93889,keyboard,6,3,0,0,0,0,2,0,1,0,5,0,1,0,0,0,112,103,76,73,3,2,0,0,3,2,28,25,2,1,3,0,10,6,N
627a58a1ed9e28172c004b9d,202205,패,2,1,1,0,0,0,54,0,54,0,3.22778,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,68,56,55,4,3,0,0,3,2,9,8,0,0,4,0,5,2,N
627a58a1ed9e28172c004b9d,202205,승,1,0,0,0,0,0,37,0,46,1,4.49444,gamepad,5,3,0,3,3,0,0,0,0,0,3,2,2,1,0,0,46,45,35,34,0,0,0,0,0,0,11,11,0,0,4,0,5,3,N
6277d037e12053a1613f045d,202205,패,0,0,1,0,0,0,97,2,52,0,3.77778,gamepad,5,3,0,1,1,0,0,0,0,0,2,0,3,1,0,0,118,108,96,92,3,2,0,0,0,0,14,14,0,0,7,1,10,6,N
6277d037e12053a1613f045d,202205,승,0,0,0,0,0,0,84,0,48,0,4.54444,gamepad,6,6,0,4,4,0,0,0,0,0,5,3,0,0,1,1,109,96,84,77,1,1,0,0,1,1,18,16,2,1,7,1,22,10,N
62710331d88874ab5393baea,202205,무,0,0,0,0,0,0,86,0,55,1,4.03333,gamepad,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,111,105,90,86,6,4,0,0,8,8,7,7,0,0,9,0,14,6,N
62710331d88874ab5393baea,202205,무,0,0,0,0,0,0,80,1,45,1,3.92222,gamepad,4,3,0,1,1,0,1,0,0,0,3,1,1,0,0,0,104,95,76,75,2,1,0,0,1,0,22,17,2,2,2,0,5,4,N
627f37228a5af8ec29b4a97d,202205,패,0,0,0,1,0,0,88,1,51,1,3.78889,gamepad,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,141,125,109,103,9,6,0,0,1,1,22,15,0,0,10,0,9,5,N
627f37228a5af8ec29b4a97d,202205,승,0,0,0,0,0,0,67,1,49,2,4.47222,gamepad,5,4,0,2,2,0,0,0,0,0,3,2,1,0,0,0,93,83,75,70,1,0,2,1,0,0,12,10,2,2,12,0,6,3,N
627d20c2428c583d37361a3e,202205,패,0,0,2,0,0,0,106,2,47,0,3.99444,gamepad,6,3,0,1,1,0,0,0,0,0,5,1,1,0,0,0,153,137,114,108,9,6,0,0,8,5,19,17,3,1,6,1,14,4,Y
627d20c2428c583d37361a3e,202205,승,0,0,2,0,0,1,120,0,53,0,4.19444,keyboard,6,4,0,2,2,0,0,0,0,0,6,2,0,0,0,0,184,170,148,140,1,1,0,0,3,0,30,28,2,1,9,1,10,4,N
626fff8650285eb91955ecfb,202205,승,0,0,0,0,0,0,88,2,52,1,4.38333,gamepad,7,5,0,2,2,0,0,0,0,0,7,2,0,0,0,0,134,123,98,93,3,2,0,0,6,6,25,21,1,1,7,0,10,5,N
626fff8650285eb91955ecfb,202205,패,0,0,0,0,0,0,82,3,48,0,3.88333,gamepad,4,3,0,1,1,0,0,0,0,0,1,1,3,0,0,0,113,99,78,76,9,5,0,0,3,3,20,13,2,2,8,1,6,2,Y
625c330762294c480e6bc7f0,202204,패,0,1,1,0,0,0,77,0,39,1,3.75556,gamepad,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,97,84,81,73,0,0,0,0,0,0,13,11,1,0,11,1,9,4,N
625c330762294c480e6bc7f0,202204,승,0,0,1,1,0,0,88,2,61,1,4.19444,gamepad,5,3,0,1,1,0,0,0,1,0,4,1,1,0,0,0,117,112,91,88,4,4,0,0,6,5,14,13,2,2,7,0,15,6,N
6271493bce56a84ebac29217,202205,패,2,1,1,0,0,0,42,0,35,0,3.02222,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,69,63,58,1,1,1,0,1,1,9,9,0,0,7,0,12,4,N
6271493bce56a84ebac29217,202205,승,1,0,0,0,0,0,89,1,65,1,4.77222,gamepad,7,6,0,3,3,0,0,0,0,0,4,2,2,1,0,0,126,118,106,99,2,2,0,0,0,0,15,14,3,3,1,0,12,8,Y
627e0c5dcc282633b4acea16,202205,패,0,1,1,0,0,0,88,1,51,0,4.0,gamepad,3,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,146,136,113,108,8,7,0,0,3,2,21,19,1,0,11,2,7,2,N
627e0c5dcc282633b4acea16,202205,승,0,0,0,0,0,0,80,3,49,0,4.52778,gamepad,10,4,0,3,3,0,0,0,0,0,5,3,5,0,0,0,106,98,78,75,3,2,0,0,4,3,18,16,2,2,6,1,15,8,N
627b8ddfbe810073ae8a9bba,202205,승,0,0,2,0,0,1,98,3,49,0,4.32222,gamepad,10,9,0,5,5,0,1,0,0,0,7,4,3,1,0,0,126,113,104,96,11,6,0,0,0,0,9,9,2,2,14,1,17,8,N
627b8ddfbe810073ae8a9bba,202205,패,0,0,0,0,0,0,134,4,51,0,3.83889,gamepad,9,7,0,2,2,0,0,0,0,0,6,2,2,0,1,0,181,165,157,147,9,7,0,0,1,1,10,9,1,1,12,1,11,4,Y
62679545086059cb2d40b666,202204,승,0,0,0,0,0,0,95,1,57,1,4.14444,gamepad,5,3,0,3,3,0,1,0,1,0,1,1,2,0,2,2,121,112,81,76,6,6,0,0,1,1,31,29,0,0,9,1,9,5,N
62679545086059cb2d40b666,202204,패,0,0,4,0,0,0,58,2,43,0,3.62778,gamepad,5,4,0,2,2,0,0,0,0,0,3,0,2,2,0,0,80,70,55,51,2,0,1,1,4,4,14,13,3,1,6,0,29,12,N
6270dfdd5d44f41e346d2257,202205,패,0,0,1,0,0,0,69,2,43,0,3.41111,gamepad,6,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,121,111,97,94,3,1,0,0,4,3,15,11,2,2,10,1,20,8,N
6270dfdd5d44f41e346d2257,202205,승,0,0,0,0,0,0,109,1,57,0,4.73889,gamepad,4,4,0,3,3,0,0,0,0,0,4,3,0,0,0,0,133,124,100,97,8,6,0,0,4,3,20,17,1,1,10,1,19,8,N
626d80616f7027340a2b2495,202205,승,0,1,0,0,0,0,94,0,52,0,5.49444,gamepad,6,5,0,3,3,0,0,0,0,0,6,3,0,0,0,0,132,123,124,117,0,0,0,0,0,0,7,6,1,0,9,0,12,6,N
626d80616f7027340a2b2495,202205,패,0,0,0,0,0,0,78,0,48,0,3.51667,gamepad,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,100,86,51,48,6,4,1,0,3,2,34,30,2,2,10,1,5,2,Y
61f367242c82ae1a9fd28ce6,202201,패,0,0,1,0,0,0,62,1,40,2,3.77222,gamepad,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,85,74,66,60,2,2,0,0,0,0,13,10,3,2,9,2,13,7,N
61f367242c82ae1a9fd28ce6,202201,승,0,0,1,0,0,0,108,3,60,1,4.28889,gamepad,9,8,0,1,1,0,0,0,0,0,1,1,7,0,1,0,143,134,122,116,3,2,0,0,9,9,5,5,2,2,3,0,8,5,N
627b7cf3bc5cd4358e5f89db,202205,승,0,0,0,0,0,0,78,0,51,3,4.37778,gamepad,5,5,0,3,3,0,0,0,0,0,3,3,2,0,0,0,122,112,105,99,1,1,2,1,1,1,10,7,3,3,4,0,9,3,N
627b7cf3bc5cd4358e5f89db,202205,패,0,0,0,0,0,0,89,1,49,3,3.63333,gamepad,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,142,125,117,111,7,4,0,0,1,1,16,9,0,0,8,1,19,8,N
627e56c10d6187d7361e96eb,202205,패,0,0,2,0,0,0,94,5,52,0,3.75,gamepad,5,4,0,1,1,0,2,0,0,0,5,1,0,0,0,0,123,112,101,98,6,2,0,0,2,2,11,10,0,0,15,0,16,5,N
627e56c10d6187d7361e96eb,202205,승,0,0,1,0,0,0,81,1,48,0,4.33333,gamepad,4,4,0,3,3,0,0,0,0,0,3,2,1,1,0,0,111,105,84,83,3,2,0,0,3,2,19,17,2,1,10,0,16,6,N
6274a1f5d67deb359e31458e,202205,패,0,0,0,0,0,0,91,0,48,0,3.70556,keyboard,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,107,97,60,54,2,2,0,0,0,0,42,40,2,1,9,0,11,8,N
6274a1f5d67deb359e31458e,202205,승,0,2,0,0,0,0,86,2,52,0,4.20556,gamepad,3,3,0,1,1,0,0,0,0,0,3,1,0,0,0,0,118,109,92,88,6,4,0,0,1,1,18,16,0,0,12,0,8,3,Y
626526e4756757eb991cc4b9,202204,승,0,0,1,0,0,0,97,0,53,2,4.46111,gamepad,3,2,0,2,2,0,1,1,0,0,2,2,0,0,0,0,121,117,108,105,3,3,0,0,1,1,9,8,0,0,14,2,8,5,N
626526e4756757eb991cc4b9,202204,패,0,0,1,0,0,0,84,4,47,1,3.28333,gamepad,6,4,0,0,0,0,0,0,1,0,2,0,4,0,0,0,101,95,84,80,7,6,0,0,5,5,4,4,0,0,5,0,15,5,N
626510254808a685ae67bd7a,202204,패,2,1,1,0,0,1,36,1,46,0,3.4,gamepad,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,39,30,28,1,0,0,0,5,3,11,8,0,0,5,1,8,2,Y
626510254808a685ae67bd7a,202204,승,1,0,0,0,0,0,39,2,54,0,4.62222,gamepad,6,6,0,4,3,0,0,0,0,0,3,1,2,2,1,1,57,47,39,35,4,1,0,0,0,0,14,11,0,0,1,0,14,6,N
6281e473f1eed910ec9e4e1c,202205,패,2,1,2,0,0,1,88,3,57,1,3.75556,gamepad,8,5,0,0,0,0,1,0,1,0,3,0,5,0,0,0,120,111,102,94,3,3,0,0,6,6,7,6,2,2,9,2,5,4,N
6281e473f1eed910ec9e4e1c,202205,승,1,0,1,0,0,0,58,2,43,1,4.57778,gamepad,9,6,0,3,3,0,1,0,0,0,9,3,0,0,0,0,91,80,65,62,6,2,1,1,1,1,18,14,0,0,11,1,7,3,N
6273243f7140e41b39fa4aad,202205,패,0,0,3,0,0,2,63,1,41,0,3.88333,keyboard,3,3,0,1,1,0,0,0,0,0,2,1,1,0,0,0,87,75,58,55,6,4,1,0,6,4,13,12,2,0,10,2,18,7,N
6273243f7140e41b39fa4aad,202205,승,0,0,1,0,0,0,100,2,59,0,4.21667,gamepad,6,4,0,2,2,0,0,0,0,0,4,2,2,0,0,0,133,118,93,91,6,2,0,0,4,2,24,19,4,4,6,0,14,6,N
62664f2b93526d904ac6712b,202204,승,0,0,1,0,0,0,125,1,49,0,4.18889,keyboard,6,5,0,3,3,0,1,0,0,0,4,2,1,0,1,1,149,140,112,109,5,3,0,0,2,2,28,25,1,1,14,1,16,6,N
62664f2b93526d904ac6712b,202204,패,0,0,2,0,0,0,129,2,51,1,3.97778,gamepad,6,4,0,2,2,0,0,0,0,0,5,2,1,0,0,0,192,180,157,152,6,6,0,0,5,4,23,18,0,0,7,0,26,8,N
6275ae1dcc27a97c3dfa30a7,202205,패,0,0,1,0,0,0,95,1,49,0,3.76667,gamepad,7,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,115,106,96,89,2,2,1,1,0,0,15,14,1,0,7,1,6,2,N
6275ae1dcc27a97c3dfa30a7,202205,승,0,0,0,1,0,0,83,1,51,0,4.42222,keyboard,5,4,0,2,2,0,2,0,0,0,3,1,2,1,0,0,113,96,86,79,7,3,0,0,0,0,16,10,4,4,10,0,5,4,Y
626fe2358896eccd90e91965,202205,패,0,0,0,1,0,0,92,2,54,0,3.93333,gamepad,4,4,0,0,0,0,0,0,1,0,3,0,1,0,0,0,135,127,104,101,4,3,2,2,2,2,20,19,0,0,5,0,8,5,N
626fe2358896eccd90e91965,202205,승,0,0,3,0,0,1,72,4,46,0,4.32778,gamepad,4,4,0,1,1,0,2,1,0,0,3,1,1,0,0,0,91,83,63,61,5,3,0,0,1,1,20,18,0,0,12,1,20,11,N
627ba25cb9a79e0cdce70230,202205,승,0,0,2,0,0,0,104,2,53,1,4.14444,gamepad,6,6,5,4,4,0,1,1,0,0,4,3,1,1,0,0,146,131,115,110,3,1,0,0,1,0,24,20,0,0,7,1,28,14,N
627ba25cb9a79e0cdce70230,202205,패,0,0,2,1,0,0,110,2,47,1,4.14444,gamepad,6,5,3,4,4,0,0,0,0,0,6,4,0,0,0,0,131,120,102,98,0,0,0,0,1,0,26,22,0,0,11,2,21,13,N
627680eccb3acd0434fdbb40,202205,패,0,0,0,0,0,0,92,1,51,1,4.0,gamepad,5,5,0,1,1,0,1,1,0,0,5,1,0,0,0,0,115,109,87,84,6,5,0,0,2,1,18,18,1,1,6,0,7,5,N
627680eccb3acd0434fdbb40,202205,승,0,0,1,0,0,0,85,0,49,0,4.23889,gamepad,3,3,0,2,2,0,0,0,0,0,2,2,0,0,0,0,106,98,90,87,2,1,0,0,1,1,9,7,2,2,7,1,9,5,N
626c4255796a1dca9c41e56d,202205,패,0,0,0,0,0,0,88,1,50,1,3.90556,gamepad,5,4,0,1,1,0,1,0,0,0,4,1,1,0,0,0,130,117,88,82,6,4,0,0,7,6,27,24,1,1,8,1,7,2,Y
626c4255796a1dca9c41e56d,202205,승,0,0,0,0,0,0,79,0,50,0,4.20556,gamepad,7,4,0,2,2,0,1,1,0,0,5,2,2,0,0,0,114,103,87,83,5,5,1,0,0,0,20,14,1,1,6,0,9,2,N
627138d1628247f2f0bb97ed,202205,패,0,0,1,0,0,0,119,1,54,1,4.1,gamepad,5,4,0,2,2,0,1,1,1,0,1,1,3,1,0,0,146,136,120,116,9,8,0,0,1,1,11,10,4,1,11,1,13,4,N
627138d1628247f2f0bb97ed,202205,승,0,0,1,0,0,0,125,1,46,2,4.11667,gamepad,5,5,3,2,2,0,0,0,0,0,2,1,3,1,0,0,173,161,136,127,6,6,0,0,2,1,26,25,2,2,12,0,14,4,N
627a488e738c5b88344c3c35,202205,패,2,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
627a488e738c5b88344c3c35,202205,승,1,1,0,0,0,0,42,0,57,1,4.51667,gamepad,5,4,0,4,3,0,1,1,0,0,3,3,1,1,0,0,61,58,44,43,3,2,0,0,0,0,14,13,0,0,3,1,6,5,N
6258ef42674575d41060bf4f,202204,승,0,0,1,0,0,0,88,0,58,0,4.53333,gamepad,3,3,0,3,3,0,0,0,0,0,3,3,0,0,0,0,113,108,90,87,4,3,0,0,7,7,11,11,0,0,6,0,4,3,Y
6258ef42674575d41060bf4f,202204,패,0,0,0,0,0,0,76,1,42,1,2.86667,keyboard,3,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,111,103,82,78,6,4,0,0,2,2,19,17,2,2,5,0,7,5,N
6282466e1f351bde9b782688,202205,승,0,0,1,1,0,0,90,1,45,3,4.02222,gamepad,7,7,4,3,3,0,0,0,0,0,6,3,0,0,0,0,142,130,113,106,6,6,1,0,3,3,16,14,2,1,12,2,16,5,N
6282466e1f351bde9b782688,202205,패,0,0,0,0,0,0,122,4,55,0,4.08889,gamepad,10,7,2,3,3,0,0,0,0,0,8,2,1,0,1,1,190,179,148,141,7,6,1,1,2,2,28,26,3,3,10,0,11,4,N
627c892df52c791a52c2427e,202205,패,0,1,0,0,0,0,68,1,44,2,3.67778,gamepad,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,88,73,66,2,1,0,0,1,1,21,18,3,2,11,0,19,11,N
627c892df52c791a52c2427e,202205,승,0,0,1,0,0,0,96,3,56,1,4.45556,gamepad,7,7,0,2,2,0,0,1,0,0,6,2,1,0,0,0,127,116,93,90,1,0,0,0,7,5,24,21,1,0,7,0,16,10,Y
6280d5f63b82b12b4f5d23a1,202205,패,0,0,0,0,0,0,135,2,51,1,4.07778,gamepad,9,6,0,3,3,0,1,0,0,0,3,2,6,1,0,0,171,162,151,146,3,2,0,0,1,1,14,12,1,1,11,1,14,10,N
6280d5f63b82b12b4f5d23a1,202205,승,0,2,0,2,0,0,105,1,49,2,4.23333,gamepad,8,7,0,4,4,0,0,0,0,0,5,4,2,0,0,0,164,155,140,136,5,4,0,0,1,1,16,14,0,0,16,2,12,4,N
62814057d1288a69084a5f11,202205,패,0,0,1,0,0,0,80,5,55,0,3.89444,gamepad,6,6,0,1,1,0,0,0,0,0,2,0,4,1,0,0,130,116,99,95,8,5,0,0,2,1,16,14,2,1,3,0,17,7,N
62814057d1288a69084a5f11,202205,승,0,0,1,0,0,0,76,0,45,2,4.28889,gamepad,4,3,0,2,2,0,0,0,0,0,3,2,1,0,0,0,92,86,61,58,2,2,0,0,1,1,26,24,1,1,12,1,9,6,N
627288962a734140e93c61ca,202205,승,0,0,2,0,0,0,78,0,52,0,4.32778,gamepad,4,4,0,3,3,0,1,0,0,0,3,3,1,0,0,0,113,101,92,86,5,4,0,0,2,2,11,8,3,1,6,1,14,6,N
627288962a734140e93c61ca,202205,패,0,1,0,0,0,0,77,1,48,1,3.60556,gamepad,6,5,0,1,1,0,0,0,0,0,3,0,2,0,1,1,100,91,69,66,2,2,0,0,6,4,21,18,2,1,7,0,4,0,Y
626827533144cd166463c196,202204,승,0,0,3,0,0,0,103,2,51,3,4.18889,gamepad,6,5,0,3,3,0,0,0,0,0,4,3,2,0,0,0,127,116,107,101,4,3,0,0,3,3,10,9,0,0,2,0,8,4,N
626827533144cd166463c196,202204,패,0,0,0,0,0,0,88,0,49,0,3.77222,gamepad,3,3,0,2,2,0,0,0,0,0,2,1,0,0,1,1,104,94,80,74,8,7,0,0,1,0,9,8,6,5,3,1,12,6,N
627cc8055c1e5681ec826cc1,202205,승,0,0,1,1,0,1,85,0,53,0,4.41111,keyboard,6,5,0,2,2,0,1,0,0,0,6,2,0,0,0,0,121,109,84,79,6,6,0,0,5,4,22,19,2,1,4,0,12,5,N
627cc8055c1e5681ec826cc1,202205,패,0,0,1,1,0,0,80,0,47,0,3.7,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,102,88,80,5,2,0,0,3,3,18,16,2,1,10,0,11,5,N
626e3ea2b79827eccaf3ecc5,202205,승,0,0,0,0,0,0,64,0,41,0,4.02222,gamepad,4,3,0,2,2,0,0,0,0,0,2,0,1,1,1,1,104,91,75,70,2,1,2,2,2,2,20,15,1,1,10,0,17,8,Y
626e3ea2b79827eccaf3ecc5,202205,패,0,0,1,1,0,0,100,1,59,0,3.85,gamepad,4,4,0,1,1,0,0,0,0,0,3,1,1,0,0,0,136,128,106,102,4,4,0,0,6,5,18,16,1,1,8,1,11,8,N
62793ed4ab28a74a42c20d7e,202205,승,0,0,0,0,0,0,82,4,58,0,4.60556,gamepad,5,5,0,3,3,0,0,0,0,0,3,3,2,0,0,0,122,114,89,88,10,7,1,1,8,7,7,7,6,4,8,1,8,3,N
62793ed4ab28a74a42c20d7e,202205,패,0,0,0,0,0,0,64,2,42,1,3.55,gamepad,4,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,114,103,90,83,5,5,1,0,3,2,14,13,0,0,11,0,6,4,N
626ce26cd08ce8285229d275,202205,패,0,0,0,0,0,0,81,1,48,0,3.49444,gamepad,4,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,102,90,75,73,4,1,1,0,4,1,15,14,2,1,12,1,11,4,N
626ce26cd08ce8285229d275,202205,승,0,0,2,1,0,0,88,1,52,1,4.57778,gamepad,6,5,0,3,3,0,1,1,0,0,4,2,2,1,0,0,120,109,95,91,6,6,0,0,3,3,12,8,4,1,12,0,7,4,N
627f7db213bd75e87c8bdb86,202205,승,0,0,1,0,0,0,113,1,57,1,4.41667,gamepad,7,7,0,4,4,0,0,0,0,0,6,3,0,0,1,1,140,131,102,99,2,0,0,0,1,1,32,31,1,0,7,1,13,7,N
627f7db213bd75e87c8bdb86,202205,패,0,1,2,0,0,0,70,1,43,0,3.78333,gamepad,4,3,0,2,2,0,0,0,0,0,4,2,0,0,0,0,83,76,66,63,2,1,0,0,3,3,10,7,2,2,4,0,29,9,N
627e2c995c90071ff3bbb3d1,202205,패,0,0,1,0,0,0,60,0,41,2,3.62222,gamepad,4,3,0,1,1,0,1,0,0,0,3,1,1,0,0,0,98,90,81,77,2,1,0,0,0,0,13,11,1,1,8,1,20,10,N
627e2c995c90071ff3bbb3d1,202205,승,0,0,1,0,0,0,104,0,59,0,4.48889,gamepad,3,3,0,3,3,0,0,0,1,1,1,2,1,1,0,0,129,119,106,102,4,2,1,0,0,0,17,15,0,0,4,0,12,7,N
627e95f3dc4a80349b84cdac,202205,승,0,0,1,0,0,0,107,2,57,1,4.41667,gamepad,10,9,0,3,3,0,1,0,0,0,6,3,3,0,1,0,159,150,121,119,9,9,1,1,12,11,12,9,3,1,5,0,20,8,N
627e95f3dc4a80349b84cdac,202205,패,0,0,3,2,0,0,86,1,43,0,4.35,keyboard,6,5,0,1,1,0,0,0,0,0,3,1,3,0,0,0,129,115,90,86,5,3,1,1,2,1,29,23,1,1,15,2,16,4,N
627f5f35b9f04e7c0ba8220d,202205,패,2,1,0,0,0,0,9,1,35,0,3.15556,gamepad,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,9,9,1,0,0,0,0,0,1,1,0,0,3,0,2,0,N
627f5f35b9f04e7c0ba8220d,202205,승,1,0,1,0,0,0,20,0,65,0,4.06111,gamepad,2,2,0,2,3,0,0,0,0,0,2,2,0,0,0,0,24,24,18,18,1,1,1,1,1,1,3,3,0,0,0,0,4,2,N
